formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Gd1 Ir2 Si2,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.4,0.2,1.0,0.3655,0.7,0.2557,5.0,1.9391,15.0
Cu3 Gd1 O8 Pb2 Sr2,5,0.0,0.0,0.125,0.5,0.0,0.0625,0.0,0.0,0.0625,0.1875,0.0625,2.49,0.9566,1.4,0.5729,6.0,1.8666,8.0
Cr4 Gd4 O12,3,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.2,0.2,0.0,2.24,0.9954,1.2,0.506,6.0,2.3324,6.0
Gd1 Rh1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,3.0,1.08,0.54,0.45,0.225,3.0,1.5,10.0
Gd4 O12 Sc4,3,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.2,0.2,0.0,2.24,1.0594,1.2,0.5426,6.0,2.3324,6.0
Gd4 Ge4 Na4 O16,4,0.0,0.1429,0.0,0.5714,0.0,0.1429,0.1429,0.0,0.1429,0.0,-1.1429,2.51,1.0628,1.2,0.531,6.0,2.0504,5.0
Gd8 O16 Sr4,3,0.0,0.0,0.1429,0.5714,0.0,0.2857,0.0,0.0,0.2857,0.0,0.0,2.49,1.1523,1.4,0.6299,6.0,2.6419,6.0
Gd1 In3,2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,3.0,0.58,0.2511,0.25,0.1083,3.0,1.299,12.0
C1 Gd3 In1,3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,1.6,1.35,0.5318,1.1,0.4261,6.0,2.4,6.0
Br2 C2 Gd4,3,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.0,0.25,1.76,0.7909,1.1,0.4655,6.0,2.5981,6.0
Au2 Ba2 Gd2 Se6,4,0.0,0.0,0.1667,0.5,0.0,0.1667,0.0,0.0,0.1667,0.1667,0.3333,1.66,0.7139,1.0,0.3856,4.0,1.4907,7.0
