formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
C12 Mo8 Pr8,3,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.2857,0.2857,0.2857,1.42,0.5934,1.15,0.4938,6.0,2.499,6.5
N4 Pr8 Se6,3,0.0,0.0,0.0,0.3333,0.0,0.4444,0.0,0.0,0.4444,0.0,0.0,1.91,0.8227,1.2,0.483,6.0,2.4944,5.0
Pd2 Pr2 Sb4,3,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.25,-0.25,1.07,0.4245,0.45,0.1816,3.0,1.299,11.0
Ni2 O8 Pr4,3,0.0,0.0,0.0,0.5714,0.0,0.2857,0.0,0.0,0.2857,0.1429,0.0,2.31,1.0427,1.25,0.5579,6.0,2.6186,5.0
Ag2 Pr6 Se14 Si2,4,0.0,0.0,0.0,0.5833,0.0,0.25,0.0833,0.0,0.25,0.0833,-0.6667,1.42,0.5991,0.75,0.3101,5.0,1.7795,7.0
Cs2 Hg2 Pr2 Se6,4,0.0,0.1667,0.0,0.5,0.0,0.1667,0.0,0.0,0.1667,0.1667,-0.1667,1.76,0.7185,1.45,0.5281,4.0,1.4907,7.0
F15 Pr1 Zr3,3,0.0,0.0,0.0,0.0,0.7895,0.0526,0.0,0.0,0.0526,0.1579,-0.0,2.85,1.1015,1.35,0.4625,6.0,1.6409,8.0
B6 Co14 Pr4,3,0.0,0.0,0.0,0.0,0.0,0.1667,0.25,0.0,0.1667,0.5833,2.4167,0.91,0.3048,1.0,0.32,6.0,1.9076,14.75
C8 Mo4 Pr8,3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.2,0.4,1.42,0.6478,1.15,0.519,6.0,2.6833,7.0
Pb1 Pr3,2,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.0,2.75,1.2,0.5196,0.05,0.0217,2.0,0.866,12.0
Ni4 Pr2,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.6667,2.3333,0.78,0.3677,0.5,0.2357,4.0,1.8856,16.0
Ba2 Cu3 O7 Pr1,4,0.0,0.0,0.1538,0.5385,0.0,0.0769,0.0,0.0,0.0769,0.2308,-0.0769,2.55,1.0497,1.55,0.6016,6.0,1.946,8.0
Ni3 Pr3 Sn3,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,0.3333,0.83,0.38,0.5,0.216,4.0,1.6997,9.0
B2 N4 Pr3,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.2222,0.0,0.3333,0.0,0.3333,1.91,0.837,1.2,0.5398,6.0,2.8284,7.333333333333333
Os2 Pr1 Si2,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.4,0.6,1.07,0.3917,0.75,0.275,5.0,1.9391,16.0
C1 Ga1 Pr3,3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,1.6,1.42,0.5651,1.15,0.4576,6.0,2.5298,6.0
Pr1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Mg12 Pr1,2,0.0,0.0,0.9231,0.0,0.0,0.0769,0.0,0.0,0.0769,0.0,2.0769,0.18,0.048,0.35,0.0933,5.0,1.3323,15.0
C1 Pr3 Tl1,3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,1.2,1.42,0.5526,1.2,0.4654,6.0,2.3324,6.0
Fe2 Ge2 Pr1,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.4,-0.2,0.88,0.3261,0.6,0.2205,4.0,1.6,13.0
Al2 Ni3 Pr1,3,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.1667,0.5,2.5,0.78,0.2802,0.6,0.2062,5.0,1.6997,16.0
B2 C1 Ni2 Pr1,4,0.0,0.0,0.0,0.0,0.0,0.1667,0.3333,0.0,0.1667,0.3333,1.5,1.42,0.4182,1.15,0.3983,6.0,2.1344,9.0
Mn2 Pr2 Si2,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0.3333,0.3333,0.3333,0.77,0.3148,0.75,0.3082,5.0,2.1602,10.0
Cu24 Pr4,2,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.1429,0.8571,2.1429,0.77,0.2694,0.5,0.175,4.0,1.3997,12.0
O8 Pr2 V2,3,0.0,0.0,0.0,0.6667,0.0,0.1667,0.0,0.0,0.1667,0.1667,0.0,2.31,0.9818,1.25,0.493,6.0,2.2111,7.0
Ba1 Ni1 O5 Pr2,4,0.0,0.0,0.1111,0.5556,0.0,0.2222,0.0,0.0,0.2222,0.1111,-0.0,2.55,1.1108,1.55,0.6263,6.0,2.4944,6.0
C8 Cs4 O24 Pr4,4,0.0,0.1,0.0,0.6,0.0,0.1,0.0,0.0,0.1,0.0,-1.6,2.65,0.9695,2.0,0.6627,6.0,2.0494,7.0
